Date,GAU/TRY,USD/TRY,BIST 30 Futures,HST Bond Fund,Balanced Multi-Asset,Conservative / Pension-like,FX & Gold Hedge Tilt
2023-08-09,-0.028650857417796716,0.0,0.0,-4.254452060148406e-05,0.0,0.0,0.0
2023-08-10,-0.026213604704937166,0.0,-0.03024163950791281,-4.254452060148406e-05,-0.005064530094003206,-0.0038584205944038885,-0.008374807617718694
2023-08-11,-0.026885688526810947,-0.005015074855733159,0.0,0.0,0.0,-0.0011816389833748664,0.0
2023-08-14,-0.0306244832370266,0.0,-0.005821436929557722,0.0,-6.27023819399497e-06,0.0,-0.00021532635815701973
2023-08-15,-0.03350667762865922,0.0,-0.015855370933770208,-0.0006677290978535089,-0.0028279787842411253,-0.001646032736735581,-0.003927505848202673
2023-08-16,-0.03670768849878303,-0.00021816299363996983,-0.024046337467821033,-0.008037232574496178,-0.00681207343098722,-0.004766969083631389,-0.009119149753677891
2023-08-17,-0.036662143287570004,-0.00045481437657135526,-0.011467353147671333,-0.0029558141398311477,-0.0035427878394976853,-0.002186498569741402,-0.004053963318774612
2023-08-18,-0.0385616121603376,-0.0004917911551542975,-0.0475076058974957,0.0,-0.010329502683686709,-0.0068757855965516645,-0.01348335988734417
2023-08-21,-0.032370966913155774,0.0,-0.005704423121928093,0.0,0.0,0.0,0.0
2023-08-22,-0.02995999028368823,0.0,-0.021003978469459117,-0.0004510998876674499,-0.0017468795641837342,-0.0010004712945026473,-0.003755279338411688
2023-08-23,-0.020602201118310015,-0.0002721929185700578,-0.046600748888368626,-0.0006456919960727836,-0.0037071143773197424,-0.0031561402881697953,-0.009269681618534142
2023-08-24,-0.0681035207616092,-0.05165044544003283,-0.05417739293236579,-0.00014815535526346846,-0.03748899269125794,-0.039554494481501834,-0.033704273332167634
2023-08-25,-0.0454722220924636,-0.023544687456320323,-0.027117949918090134,0.0,-0.015220774291352934,-0.016513797116489926,-0.013779662049544505
2023-08-28,-0.050900277008310124,-0.02514474042359094,-0.0017259536625319205,-0.011909868872034046,-0.014283698288706237,-0.0163447947623393,-0.010719344651656693
2023-08-29,-0.03430021534710104,-0.023254103124333292,-0.008278726889772603,-0.015142737102801451,-0.00945384759546164,-0.013401328874251717,-0.008767224827143982
2023-08-31,-0.02776739710285736,-0.01973030831365452,-0.010911537561431817,-0.012951374300687268,-0.006231793000689323,-0.010350415423226567,-0.006613693710886159
2023-09-01,-0.026883936787918006,-0.02043286030618008,0.0,-0.012566614333413995,0.0,-0.0026346644154761067,0.0
