Date,GAU/TRY Index 100,USD/TRY Index 100,BIST 30 Futures Index 100,HST Bond Fund Index 100
1970-01-01 00:00:00.000045377,178.79612748506702,165.45065591558202,178.5658790731685,124.15471046016432
1970-01-01 00:00:00.000045378,180.20452353081873,165.82193858922867,179.29253690416343,124.28051875435328
1970-01-01 00:00:00.000045379,184.22102226917843,166.12328436036015,184.63050134820162,124.27063725998211
1970-01-01 00:00:00.000045380,184.33356406645746,166.33669476141745,184.74475572414423,124.66927120363833
1970-01-01 00:00:00.000045383,184.7994126601206,164.9430991304169,186.15236963575705,125.0980316545237
1970-01-01 00:00:00.000045384,186.19236489836393,164.7816271643157,182.8572734335725,125.31470149451577
1970-01-01 00:00:00.000045385,186.89644412272045,164.29258308863987,182.5190804807824,125.61211037388202
1970-01-01 00:00:00.000045386,186.30316431735997,163.8904458991777,186.57739591426352,126.00158585934054
1970-01-01 00:00:00.000045387,190.02171636932715,164.74974416463968,195.27900918605184,126.03339945097454
1970-01-01 00:00:00.000045390,191.54922773042557,164.436056587182,195.4663863625977,126.01845670338886
1970-01-01 00:00:00.000045391,193.33065112676437,165.94895634600252,196.57236872172203,125.73719563189746
1970-01-01 00:00:00.000045397,196.82142681773612,166.6210705488504,193.67944792285545,126.6202638117985
1970-01-01 00:00:00.000045398,197.26723806114478,166.54084880773007,191.49947442987065,126.82705215741944
1970-01-01 00:00:00.000045399,195.7756038528736,166.51976488858946,190.88707097481833,126.41588558675592
1970-01-01 00:00:00.000045400,197.40908349318335,167.24381752639343,190.0507289429185,126.09172436897018
1970-01-01 00:00:00.000045401,197.47766983832312,167.09828706013033,193.81198299894885,126.26597608678362
1970-01-01 00:00:00.000045404,193.55003239239625,167.05766194763987,192.15300946026233,126.38841021216291
1970-01-01 00:00:00.000045406,192.13830998810428,167.3307244126071,194.0861935012111,126.78632111964563
1970-01-01 00:00:00.000045407,193.1362967491973,167.20679210741486,192.41807961244916,126.91550358264425
1970-01-01 00:00:00.000045408,193.21422857785498,166.63289811324634,197.03395640053014,127.12638913324834
1970-01-01 00:00:00.000045411,192.70775089059288,166.6930644190866,200.58498240482612,127.76507108650648
1970-01-01 00:00:00.000045412,189.04479654565583,166.61798509726887,199.78520177322793,127.99692468614205
1970-01-01 00:00:00.000045414,189.99890705362245,166.10734286052215,217.165577441616,128.3379567479761
1970-01-01 00:00:00.000045415,189.55159102896943,166.278071181368,217.56775284493398,127.66191792575383
1970-01-01 00:00:00.000045418,191.09929813834802,165.90678850772133,217.79169142178145,127.9913814088119
1970-01-01 00:00:00.000045419,190.176154444411,165.85073613732314,219.42324391024175,128.14346001730465
1970-01-01 00:00:00.000045420,189.93222148479143,165.7088053645718,217.11073534116358,128.34229496501712
1970-01-01 00:00:00.000045421,192.94241756570744,165.78131347673826,216.02303368219003,128.79828977843763
1970-01-01 00:00:00.000045422,193.5787816340657,165.58024488200718,212.86047255609887,129.4866202156094
1970-01-01 00:00:00.000045425,192.10417521356013,165.96644057163132,209.98126228234543,130.79290556906562
1970-01-01 00:00:00.000045426,193.65069433774576,165.9247869752804,212.91074448151366,130.86183501760593
1970-01-01 00:00:00.000045427,195.89614475045184,165.3802047711366,211.86874457291714,131.11923589537184
1970-01-01 00:00:00.000045428,195.34729559130773,165.9540987653051,214.27722681778712,130.89461265747127
1970-01-01 00:00:00.000045429,198.0414876108984,165.57921639814668,221.3244367259266,131.08380712287035
1970-01-01 00:00:00.000045432,199.0556309706156,165.23981672417605,223.04739271514097,131.29975392668896
1970-01-01 00:00:00.000045433,198.5293535301376,165.18787828921992,227.91462913029568,131.41447566621758
1970-01-01 00:00:00.000045434,195.3267830469761,165.5144219149341,227.03258534801884,131.7632201139023
1970-01-01 00:00:00.000045435,191.3698419662897,165.37249114218272,223.27133129198847,132.37876490960844
1970-01-01 00:00:00.000045436,191.49180844609955,165.58744426903078,219.82998948859742,132.22451719259516
1970-01-01 00:00:00.000045439,192.3199133246003,165.2166758373144,220.3784104931219,132.47541074479958
1970-01-01 00:00:00.000045440,193.7819271020606,165.7581725898766,220.68461222064806,132.62604328094537
1970-01-01 00:00:00.000045441,192.16618804063225,165.49590920544478,217.25698094237012,132.8082483966673
1970-01-01 00:00:00.000045442,192.48583525654936,165.60749970431087,217.18385814176685,132.7053362479725
1970-01-01 00:00:00.000045443,190.73918022685766,165.75148744478327,215.33750742653444,132.27512972474014
1970-01-01 00:00:00.000045446,192.6272846935236,165.4203156416968,217.89680544764866,132.57735884526303
1970-01-01 00:00:00.000045447,193.57767284788562,167.51173757205814,211.77277089712535,133.32811140541364
1970-01-01 00:00:00.000045448,193.5805240123487,165.74171684810835,212.82391115579728,134.160085029054
1970-01-01 00:00:00.000045449,195.4601541846382,165.74994471899248,209.55623600383893,133.6575748884717
1970-01-01 00:00:00.000045450,188.98571408205967,165.8070255732512,207.60477126273935,133.92413422443525
1970-01-01 00:00:00.000045453,190.5212245434573,166.2924699554152,203.96234175768933,133.87183460788543
1970-01-01 00:00:00.000045454,190.74725852616973,166.21379094008566,205.22828024313333,133.3671553587826
1970-01-01 00:00:00.000045455,191.10650524851857,166.13305495703506,208.6422009962982,133.1548237358315
1970-01-01 00:00:00.000045456,190.5289860467179,165.9911241842837,210.24176225949452,132.9393589561286
1970-01-01 00:00:00.000045457,194.78324022169386,167.78325731123462,210.81760431424524,133.24978248661782
1970-01-01 00:00:00.000045463,197.45042537789809,168.70220764060656,216.05045473241626,133.704813251807
1970-01-01 00:00:00.000045464,194.14077782934513,168.83693902633433,217.05132306567344,133.83351369068995
1970-01-01 00:00:00.000045467,195.4844682815873,169.27250194126327,216.51204241122434,133.80868944873313
1970-01-01 00:00:00.000045468,194.68249907733147,169.29152889268283,213.7653672135643,134.87950602168627
1970-01-01 00:00:00.000045469,192.21418264242755,168.86625081635904,210.50683241168136,134.97856197745574
1970-01-01 00:00:00.000045470,194.921838494205,168.69243704393168,213.83849001416752,135.14558333353418
1970-01-01 00:00:00.000045471,193.83475284364053,167.89227660044943,211.3431744435812,135.44564334553658
1970-01-01 00:00:00.000045474,193.9314548383469,167.79559911756084,219.98080526484162,136.11903103512267
1970-01-01 00:00:00.000045475,193.18619212730133,167.37032104123705,222.38928750971164,136.76156918130616
1970-01-01 00:00:00.000045476,195.53571004291004,167.30449807416394,228.53160276038574,136.89195670459395
1970-01-01 00:00:00.000045477,195.87198905152843,167.19547878494913,231.82669896257028,138.24740851784816
1970-01-01 00:00:00.000045478,198.89256020312962,167.82285393986453,230.5973218774279,139.0044273915024
1970-01-01 00:00:00.000045481,196.78341129156166,168.02597950231666,230.82583062931312,139.41945015509125
1970-01-01 00:00:00.000045482,198.218101409584,168.758774252935,228.3670764590284,139.27725304096964
1970-01-01 00:00:00.000045483,198.6836332071957,168.96138557345688,226.75837484575658,139.70673652802853
1970-01-01 00:00:00.000045484,202.84696691540435,168.67803826988444,232.27457611626528,139.26713053454066
1970-01-01 00:00:00.000045485,202.83461186939763,169.80988475838342,232.39797084228323,139.0668495144812
1970-01-01 00:00:00.000045489,207.6795322823096,169.97289945027535,233.39883917554042,139.63419189862068
1970-01-01 00:00:00.000045490,207.4753572271475,169.95798643429785,233.25259357433387,139.42643950476844
1970-01-01 00:00:00.000045491,205.79602135838977,169.95078704727425,232.5533567935652,139.44041820412275
1970-01-01 00:00:00.000045492,201.89325240250201,169.98215580502003,232.62647959416847,139.11432888987437
1970-01-01 00:00:00.000045495,200.90659110024856,169.22930561912156,232.28371646634068,139.30762056025665
